Order_ID,Order_Date,Total,Subtotal,Discount,P_Service,Payment_Method,Purchase_Status,UF,Region,Category,D_Forecast,D_Date,Services,Quantity,delivery_lead_time,delivery_delay_days,is_late,is_confirmed,freight_share,discount_abs,avg_item_price,order_year,order_month,order_month_name,order_quarter,order_dayofweek,order_dayname
1004,2025-03-09 01:55:33,2854.07,3216.0,0.1228,32.99,Credito,Processando,AC,Norte,Eletrônicos,2025-04-30 18:58:53,2025-05-05 18:58:53,Scheduled,3,57.0,5.0,1.0,0,0.011558931630969107,394.9248,1072.0,2025,3,March,1,6,Sunday
1005,2025-04-16 21:50:58,8041.8,9149.97,0.1258,42.9,Boleto,Processando,BA,Nordeste,Eletrônicos,2025-05-07 17:16:59,2025-05-11 17:16:59,Same-Day,3,24.0,4.0,1.0,0,0.00533462657613967,1151.066226,3049.99,2025,4,April,2,2,Wednesday
1006,2025-03-28 06:23:45,878.83,949.0,0.1087,32.99,Debito,Em Analise,SC,Sul,Eletrônicos,2025-04-24 21:51:28,2025-04-28 21:51:28,Scheduled,1,31.0,4.0,1.0,0,0.037538545566264236,103.1563,949.0,2025,3,March,1,4,Friday
1007,2025-05-06 06:49:06,283.45,249.82,0.0371,42.9,Boleto,Confirmado,RS,Sul,Eletrônicos,2025-05-13 06:37:09,2025-05-13 06:37:09,Same-Day,2,6.0,0.0,0.0,1,0.1513494443464456,9.268322,124.91,2025,5,May,2,1,Tuesday
1008,2025-02-18 12:28:46,3872.77,4316.0,0.108,22.9,Boleto,Cancelado,RR,Norte,Eletrônicos,2025-05-07 03:35:27,2025-05-09 03:35:27,Standard,4,,,,0,0.005913080301696201,466.128,1079.0,2025,2,February,1,1,Tuesday
1009,2025-05-12 08:55:11,3495.94,3596.0,0.037,32.99,Boleto,Cancelado,PE,Nordeste,Eletrônicos,2025-04-19 07:33:47,2025-04-20 07:33:47,Scheduled,4,,,,0,0.009436660812256503,133.052,899.0,2025,5,May,2,0,Monday
1010,2025-02-18 01:26:50,3696.67,3796.0,0.0322,22.9,Debito,Processando,ES,Sudeste,Eletrônicos,2025-05-04 22:55:26,2025-05-08 22:55:26,Standard,4,79.0,4.0,1.0,0,0.006194764477218686,122.2312,949.0,2025,2,February,1,1,Tuesday
1011,2025-03-04 21:38:15,5056.9,5484.26,0.0821,22.9,Debito,Em Analise,MA,Nordeste,Eletrônicos,2025-04-27 18:09:17,2025-04-30 18:09:17,Standard,2,56.0,3.0,1.0,0,0.004528466056279539,450.25774600000005,2742.13,2025,3,March,1,1,Tuesday
1012,2025-02-27 03:44:07,3264.73,3598.02,0.1018,32.99,PIX,Confirmado,SP,Sudeste,Eletrônicos,2025-04-17 00:12:36,2025-04-21 00:12:36,Scheduled,2,52.0,4.0,1.0,1,0.010104970395714194,366.278436,1799.01,2025,2,February,1,3,Thursday
1013,2025-03-26 06:18:38,934.71,899.0,0.008,42.9,Debito,Processando,AM,Norte,Eletrônicos,2025-05-14 06:58:44,2025-05-16 06:58:44,Same-Day,1,51.0,2.0,1.0,0,0.04589658824662194,7.192,899.0,2025,3,March,1,2,Wednesday
1014,2025-02-17 21:37:31,3588.54,3598.02,0.009,22.9,PIX,Em Analise,BA,Nordeste,Eletrônicos,2025-04-28 10:11:15,2025-04-28 10:11:15,Standard,2,69.0,0.0,0.0,0,0.006381425315030625,32.38218,1799.01,2025,2,February,1,0,Monday
1015,2025-03-17 23:11:30,4862.21,5484.26,0.1176,22.9,Boleto,Processando,PA,Norte,Eletrônicos,2025-04-29 01:57:19,2025-05-04 01:57:19,Standard,2,47.0,5.0,1.0,0,0.004709792460630043,644.948976,2742.13,2025,3,March,1,0,Monday
1016,2025-05-08 12:28:49,5194.88,5937.3,0.1289,22.9,Credito,Cancelado,SC,Sul,Eletrônicos,2025-04-16 18:46:05,2025-04-17 18:46:05,Standard,3,,,,0,0.004408186522114081,765.31797,1979.1000000000001,2025,5,May,2,3,Thursday
1017,2025-05-14 11:48:39,71.73,53.7,0.0907,22.9,Credito,Processando,AM,Norte,Eletrônicos,2025-04-18 12:44:32,2025-04-21 12:44:32,Standard,3,-23.0,3.0,1.0,0,0.3192527533807333,4.87059,17.900000000000002,2025,5,May,2,2,Wednesday
1018,2025-02-26 03:56:45,743.3,769.9,0.0643,22.9,Boleto,Processando,AC,Norte,Eletrônicos,2025-04-30 22:13:40,2025-05-01 22:13:40,Standard,1,64.0,1.0,1.0,0,0.03080855643750841,49.504569999999994,769.9,2025,2,February,1,2,Wednesday
1019,2025-02-19 16:20:13,4831.76,5484.26,0.1268,42.9,Boleto,Cancelado,AP,Norte,Eletrônicos,2025-04-15 02:57:00,2025-04-19 02:57:00,Same-Day,2,,,,0,0.008878752255906749,695.404168,2742.13,2025,2,February,1,2,Wednesday
1020,2025-05-06 04:13:23,987.82,1072.0,0.1093,32.99,Credito,Processando,RJ,Sudeste,Eletrônicos,2025-05-06 12:50:31,2025-05-06 12:50:31,Scheduled,1,0.0,0.0,0.0,0,0.03339677269138102,117.16959999999999,1072.0,2025,5,May,2,1,Tuesday
1021,2025-04-19 03:27:34,1609.74,1715.96,0.0869,42.9,Debito,Em Analise,MG,Sudeste,Eletrônicos,2025-05-01 04:35:45,2025-05-01 04:35:45,Same-Day,4,12.0,0.0,0.0,0,0.026650266502665027,149.116924,428.99,2025,4,April,2,5,Saturday
1022,2025-03-11 04:52:49,1744.69,1798.0,0.048,32.99,Credito,Confirmado,TO,Norte,Eletrônicos,2025-05-03 12:33:23,2025-05-06 12:33:23,Scheduled,2,56.0,3.0,1.0,1,0.018908803283104736,86.304,899.0,2025,3,March,1,1,Tuesday
1023,2025-05-12 23:48:33,7005.22,7196.04,0.0297,22.9,Credito,Cancelado,SP,Sudeste,Eletrônicos,2025-04-29 01:56:06,2025-04-29 01:56:06,Standard,4,,,,0,0.003268990838260611,213.722388,1799.01,2025,5,May,2,0,Monday
1024,2025-03-01 18:34:04,143.93,107.8,0.0628,42.9,PIX,Processando,AM,Norte,Eletrônicos,2025-04-24 13:07:33,2025-04-27 13:07:33,Same-Day,2,56.0,3.0,1.0,0,0.2980615577016605,6.769839999999999,53.9,2025,3,March,1,5,Saturday
1025,2025-02-25 23:52:39,1859.29,1898.0,0.043,42.9,Credito,Cancelado,PA,Norte,Eletrônicos,2025-04-20 09:31:55,2025-04-20 09:31:55,Same-Day,2,,,,0,0.02307332368807448,81.61399999999999,949.0,2025,2,February,1,1,Tuesday
1026,2025-04-05 06:25:16,2917.65,3049.99,0.0509,22.9,Credito,Confirmado,ES,Sudeste,Eletrônicos,2025-05-08 20:07:29,2025-05-09 20:07:29,Standard,1,34.0,1.0,1.0,1,0.007848782410501602,155.24449099999998,3049.99,2025,4,April,2,5,Saturday
1027,2025-04-18 17:25:26,824.65,857.98,0.0773,32.99,Debito,Em Analise,PI,Nordeste,Eletrônicos,2025-04-14 14:06:23,2025-04-17 14:06:23,Scheduled,2,-2.0,3.0,1.0,0,0.040004850542654465,66.321854,428.99,2025,4,April,2,4,Friday
1028,2025-04-13 18:50:05,3024.28,3079.6,0.0254,22.9,PIX,Confirmado,ES,Sudeste,Eletrônicos,2025-05-10 02:57:31,2025-05-14 02:57:31,Standard,4,30.0,4.0,1.0,1,0.007572050206991415,78.22184,769.9,2025,4,April,2,6,Sunday
1029,2025-04-25 04:56:33,1174.28,1286.97,0.1209,42.9,PIX,Cancelado,AP,Norte,Eletrônicos,2025-05-09 08:51:38,2025-05-10 08:51:38,Same-Day,3,,,,0,0.036533024491603366,155.594673,428.99,2025,4,April,2,4,Friday
1030,2025-02-24 03:57:02,1081.62,1072.0,0.0218,32.99,Credito,Cancelado,AC,Norte,Eletrônicos,2025-05-12 03:24:35,2025-05-13 03:24:35,Scheduled,1,,,,0,0.03050054547807918,23.3696,1072.0,2025,2,February,1,0,Monday
1031,2025-02-22 10:48:11,8567.0,9208.0,0.0721,22.9,Debito,Em Analise,BA,Nordeste,Eletrônicos,2025-05-09 13:56:09,2025-05-12 13:56:09,Standard,2,79.0,3.0,1.0,0,0.002673047741333022,663.8968,4604.0,2025,2,February,1,5,Saturday
1032,2025-03-08 16:02:22,1477.55,1626.57,0.1119,32.99,Boleto,Processando,SP,Sudeste,Eletrônicos,2025-05-13 04:31:55,2025-05-17 04:31:55,Scheduled,1,69.0,4.0,1.0,0,0.022327501607390617,182.013183,1626.57,2025,3,March,1,5,Saturday
1033,2025-04-05 19:52:02,76.09,35.8,0.0728,42.9,PIX,Confirmado,BA,Nordeste,Eletrônicos,2025-05-04 18:18:29,2025-05-06 18:18:29,Same-Day,2,30.0,2.0,1.0,1,0.5638060191878038,2.60624,17.9,2025,4,April,2,5,Saturday
1034,2025-03-06 05:27:17,1828.12,1898.0,0.0542,32.99,Debito,Em Analise,PR,Sul,Eletrônicos,2025-05-04 02:45:43,2025-05-07 02:45:43,Scheduled,2,61.0,3.0,1.0,0,0.018045861322013874,102.8716,949.0,2025,3,March,1,3,Thursday
1035,2025-05-03 23:27:50,5708.56,6099.98,0.0712,42.9,Boleto,Confirmado,RN,Nordeste,Eletrônicos,2025-05-07 09:00:10,2025-05-07 09:00:10,Same-Day,2,3.0,0.0,0.0,1,0.007515030060120239,434.31857599999995,3049.99,2025,5,May,2,5,Saturday
1036,2025-02-23 15:22:20,223.72,207.2,0.1273,42.9,PIX,Cancelado,ES,Sudeste,Eletrônicos,2025-04-17 23:37:15,2025-04-20 23:37:15,Same-Day,4,,,,0,0.19175755408546397,26.376559999999998,51.8,2025,2,February,1,6,Sunday
1037,2025-02-20 13:28:42,698.39,769.9,0.1486,42.9,Boleto,Processando,ES,Sudeste,Eletrônicos,2025-04-24 00:54:23,2025-04-29 00:54:23,Same-Day,1,67.0,5.0,1.0,0,0.06142699637738226,114.40714,769.9,2025,2,February,1,3,Thursday
1038,2025-05-02 11:26:40,1198.08,1286.97,0.0947,32.99,Boleto,Confirmado,AP,Norte,Eletrônicos,2025-05-05 00:53:36,2025-05-09 00:53:36,Scheduled,3,6.0,4.0,1.0,1,0.027535723824786328,121.87605900000001,428.99,2025,5,May,2,4,Friday
1039,2025-04-02 11:28:51,78.63,51.8,0.119,32.99,Credito,Em Analise,PA,Norte,Eletrônicos,2025-05-01 15:28:10,2025-05-02 15:28:10,Scheduled,1,30.0,1.0,1.0,0,0.4195599643901819,6.164199999999999,51.8,2025,4,April,2,2,Wednesday
1040,2025-03-01 10:40:30,391.93,349.8,0.0022,42.9,PIX,Confirmado,RS,Sul,Eletrônicos,2025-04-20 19:00:45,2025-04-25 19:00:45,Same-Day,2,55.0,5.0,1.0,1,0.1094583216390682,0.76956,174.9,2025,3,March,1,5,Saturday
1041,2025-02-23 00:33:43,2842.38,3237.0,0.1321,32.99,Credito,Cancelado,ES,Sudeste,Eletrônicos,2025-04-17 00:46:29,2025-04-20 00:46:29,Scheduled,3,,,,0,0.011606470633764663,427.60769999999997,1079.0,2025,2,February,1,6,Sunday
1042,2025-05-14 09:37:55,58.24,17.9,0.1431,42.9,Boleto,Cancelado,PR,Sul,Eletrônicos,2025-05-09 08:32:28,2025-05-13 08:32:28,Same-Day,1,,,,0,0.7366071428571428,2.56149,17.9,2025,5,May,2,2,Wednesday
1043,2025-04-20 21:21:01,2846.82,3079.6,0.0863,32.99,PIX,Em Analise,PE,Nordeste,Eletrônicos,2025-04-27 23:02:23,2025-05-02 23:02:23,Scheduled,4,12.0,5.0,1.0,0,0.011588368776389094,265.76948,769.9,2025,4,April,2,6,Sunday
1044,2025-05-07 05:13:41,155.67,149.7,0.1131,22.9,Debito,Confirmado,MG,Sudeste,Eletrônicos,2025-05-12 01:40:27,2025-05-13 01:40:27,Standard,3,5.0,1.0,1.0,1,0.14710605768613091,16.93107,49.9,2025,5,May,2,2,Wednesday
1045,2025-04-22 11:28:18,502.58,497.97,0.0769,42.9,Debito,Confirmado,SP,Sudeste,Eletrônicos,2025-04-30 04:10:53,2025-05-04 04:10:53,Same-Day,3,11.0,4.0,1.0,1,0.08535954474909467,38.293893,165.99,2025,4,April,2,1,Tuesday
1046,2025-03-07 10:16:44,4173.74,4316.0,0.0429,42.9,Boleto,Confirmado,MA,Nordeste,Eletrônicos,2025-04-30 12:33:48,2025-04-30 12:33:48,Same-Day,4,54.0,0.0,0.0,1,0.010278551131598998,185.1564,1079.0,2025,3,March,1,4,Friday
1047,2025-03-29 10:15:53,146.25,129.86,0.1278,32.99,Debito,Em Analise,PR,Sul,Eletrônicos,2025-04-25 06:52:30,2025-04-28 06:52:30,Scheduled,1,29.0,3.0,1.0,0,0.22557264957264958,16.596108,129.86,2025,3,March,1,5,Saturday
1049,2025-03-30 06:11:03,156.96,124.91,0.0869,42.9,Boleto,Processando,TO,Norte,Eletrônicos,2025-04-18 02:09:20,2025-04-20 02:09:20,Same-Day,1,20.0,2.0,1.0,0,0.2733180428134556,10.854679,124.91,2025,3,March,1,6,Sunday
1050,2025-04-08 10:10:48,2503.92,2742.13,0.0989,32.99,Boleto,Processando,ES,Sudeste,Eletrônicos,2025-05-12 08:32:59,2025-05-13 08:32:59,Scheduled,1,34.0,1.0,1.0,0,0.013175341065209751,271.196657,2742.13,2025,4,April,2,1,Tuesday
1051,2025-03-28 14:47:38,2858.34,3253.14,0.1284,22.9,Boleto,Confirmado,RN,Nordeste,Eletrônicos,2025-05-09 16:33:51,2025-05-13 16:33:51,Standard,2,46.0,4.0,1.0,1,0.008011643121532077,417.7031759999999,1626.57,2025,3,March,1,4,Friday
1052,2025-02-24 16:35:53,414.88,428.99,0.1098,32.99,PIX,Cancelado,AP,Norte,Eletrônicos,2025-04-22 01:10:11,2025-04-22 01:10:11,Scheduled,1,,,,0,0.07951696876205168,47.103102,428.99,2025,2,February,1,0,Monday
1053,2025-03-17 09:31:24,7708.35,7916.4,0.0317,42.9,Boleto,Cancelado,AC,Norte,Eletrônicos,2025-05-09 14:34:03,2025-05-14 14:34:03,Same-Day,4,,,,0,0.005565393372122438,250.94987999999998,1979.1,2025,3,March,1,0,Monday
1054,2025-03-13 19:59:16,1703.27,1796.0,0.07,32.99,PIX,Em Analise,SC,Sul,Eletrônicos,2025-04-29 02:52:58,2025-05-01 02:52:58,Scheduled,4,48.0,2.0,1.0,0,0.019368626230720908,125.72000000000001,449.0,2025,3,March,1,3,Thursday
1055,2025-03-29 09:01:30,1554.89,1796.0,0.147,22.9,PIX,Em Analise,SC,Sul,Eletrônicos,2025-05-13 12:48:52,2025-05-16 12:48:52,Standard,4,48.0,3.0,1.0,0,0.014727729935879707,264.012,449.0,2025,3,March,1,5,Saturday
1056,2025-03-01 18:14:56,1202.79,1286.97,0.0832,22.9,PIX,Processando,RO,Norte,Eletrônicos,2025-05-11 00:30:36,2025-05-13 00:30:36,Standard,3,72.0,2.0,1.0,0,0.019039067501392594,107.075904,428.99,2025,3,March,1,5,Saturday
1057,2025-02-26 17:58:13,493.77,524.7,0.1407,42.9,Debito,Cancelado,PR,Sul,Eletrônicos,2025-04-27 13:32:09,2025-04-28 13:32:09,Same-Day,3,,,,0,0.08688255665593292,73.82529,174.9,2025,2,February,1,2,Wednesday
1058,2025-05-14 01:46:48,4858.08,5484.26,0.122,42.9,Boleto,Em Analise,PA,Norte,Eletrônicos,2025-05-04 16:04:06,2025-05-09 16:04:06,Same-Day,2,-5.0,5.0,1.0,0,0.008830649145341369,669.0797200000001,2742.13,2025,5,May,2,2,Wednesday
1059,2025-03-21 08:59:22,1652.28,1799.01,0.0999,32.99,Debito,Cancelado,PE,Nordeste,Eletrônicos,2025-04-17 05:39:37,2025-04-20 05:39:37,Scheduled,1,,,,0,0.0199663495291355,179.721099,1799.01,2025,3,March,1,4,Friday
1060,2025-04-27 07:45:00,2211.57,2309.7,0.0524,22.9,Boleto,Em Analise,SP,Sudeste,Eletrônicos,2025-04-24 22:54:15,2025-04-28 22:54:15,Standard,3,1.0,4.0,1.0,0,0.010354634942597338,121.02828,769.9,2025,4,April,2,6,Sunday
1061,2025-03-09 21:43:10,4162.09,4316.0,0.0456,42.9,Boleto,Cancelado,SP,Sudeste,Eletrônicos,2025-04-25 07:41:19,2025-04-28 07:41:19,Same-Day,4,,,,0,0.010307321562003703,196.80960000000002,1079.0,2025,3,March,1,6,Sunday
1062,2025-03-02 00:58:24,2510.5,2742.13,0.0965,32.99,PIX,Processando,CE,Nordeste,Eletrônicos,2025-04-24 13:18:21,2025-04-26 13:18:21,Scheduled,1,55.0,2.0,1.0,0,0.013140808603863774,264.615545,2742.13,2025,3,March,1,6,Sunday
1063,2025-05-15 07:37:55,1627.49,1715.96,0.0649,22.9,Credito,Em Analise,CE,Nordeste,Eletrônicos,2025-04-20 20:55:34,2025-04-20 20:55:34,Standard,4,-25.0,0.0,0.0,0,0.014070746978476057,111.365804,428.99,2025,5,May,2,3,Thursday
1064,2025-04-06 10:39:47,4850.15,5484.26,0.1198,22.9,Debito,Em Analise,AP,Norte,Eletrônicos,2025-04-24 15:52:11,2025-04-26 15:52:11,Standard,2,20.0,2.0,1.0,0,0.004721503458655918,657.014348,2742.13,2025,4,April,2,6,Sunday
1065,2025-03-27 06:09:11,631.1,663.96,0.1141,42.9,Debito,Cancelado,RS,Sul,Eletrônicos,2025-04-27 22:24:27,2025-05-02 22:24:27,Same-Day,4,,,,0,0.06797654888290286,75.757836,165.99,2025,3,March,1,3,Thursday
1066,2025-04-20 11:21:00,228.41,215.6,0.0468,22.9,PIX,Cancelado,RO,Norte,Eletrônicos,2025-04-29 05:08:16,2025-04-29 05:08:16,Standard,4,,,,0,0.10025830742962216,10.09008,53.9,2025,4,April,2,6,Sunday
1067,2025-05-02 06:54:55,135.58,103.6,0.1054,42.9,Debito,Confirmado,SE,Nordeste,Eletrônicos,2025-04-26 22:38:03,2025-04-28 22:38:03,Same-Day,2,-4.0,2.0,1.0,1,0.3164183507892019,10.919439999999998,51.8,2025,5,May,2,4,Friday
1068,2025-04-08 21:10:29,125.38,99.8,0.0742,32.99,Debito,Confirmado,RS,Sul,Eletrônicos,2025-04-27 21:16:40,2025-04-29 21:16:40,Scheduled,2,21.0,2.0,1.0,1,0.2631201148508534,7.40516,49.9,2025,4,April,2,1,Tuesday
1069,2025-05-17 07:22:12,1906.01,1979.1,0.0485,22.9,Credito,Confirmado,AP,Norte,Eletrônicos,2025-05-10 19:57:57,2025-05-15 19:57:57,Standard,1,-2.0,5.0,1.0,1,0.012014627415386068,95.98635,1979.1,2025,5,May,2,5,Saturday
1070,2025-02-21 12:38:45,1306.52,1347.0,0.0619,42.9,Boleto,Em Analise,AP,Norte,Eletrônicos,2025-04-16 15:37:22,2025-04-20 15:37:22,Same-Day,3,58.0,4.0,1.0,0,0.032835318250007656,83.3793,449.0,2025,2,February,1,4,Friday
1071,2025-05-10 05:12:28,1441.11,1626.57,0.1343,32.99,Debito,Cancelado,CE,Nordeste,Eletrônicos,2025-04-23 03:55:29,2025-04-28 03:55:29,Scheduled,1,,,,0,0.022892076246782,218.448351,1626.57,2025,5,May,2,5,Saturday
1072,2025-02-24 06:35:13,1666.37,1715.96,0.0539,42.9,Debito,Processando,SP,Sudeste,Eletrônicos,2025-04-15 02:10:58,2025-04-19 02:10:58,Same-Day,4,53.0,4.0,1.0,0,0.025744582535691354,92.490244,428.99,2025,2,February,1,0,Monday
1073,2025-02-19 18:41:28,892.29,898.0,0.0431,32.99,Credito,Confirmado,RR,Norte,Eletrônicos,2025-04-21 12:29:10,2025-04-26 12:29:10,Scheduled,2,65.0,5.0,1.0,1,0.03697228479530198,38.7038,449.0,2025,2,February,1,2,Wednesday
1074,2025-04-18 21:06:18,1055.02,1079.0,0.0528,32.99,Boleto,Confirmado,MG,Sudeste,Eletrônicos,2025-05-12 23:41:12,2025-05-12 23:41:12,Scheduled,1,24.0,0.0,0.0,1,0.03126954939242858,56.9712,1079.0,2025,4,April,2,4,Friday
1076,2025-05-04 02:52:52,5624.51,6099.98,0.0817,22.9,PIX,Confirmado,CE,Nordeste,Eletrônicos,2025-04-22 00:03:56,2025-04-24 00:03:56,Standard,2,-11.0,2.0,1.0,1,0.004071465781019146,498.3683659999999,3049.99,2025,5,May,2,6,Sunday
1077,2025-04-09 19:33:20,71.7,49.9,0.0221,22.9,Debito,Processando,TO,Norte,Eletrônicos,2025-05-03 19:35:21,2025-05-03 19:35:21,Standard,1,24.0,0.0,0.0,0,0.31938633193863314,1.10279,49.9,2025,4,April,2,2,Wednesday
1078,2025-03-02 03:53:48,169.34,155.4,0.1226,32.99,Debito,Confirmado,AC,Norte,Eletrônicos,2025-05-04 02:55:38,2025-05-04 02:55:38,Scheduled,3,62.0,0.0,0.0,1,0.19481516475729302,19.05204,51.800000000000004,2025,3,March,1,6,Sunday
1079,2025-02-26 12:34:51,949.91,949.0,0.0338,32.99,PIX,Em Analise,MA,Nordeste,Eletrônicos,2025-04-28 17:24:59,2025-04-29 17:24:59,Scheduled,1,62.0,1.0,1.0,0,0.03472960596267015,32.0762,949.0,2025,2,February,1,2,Wednesday
1080,2025-03-10 12:35:54,477.72,499.64,0.0897,22.9,Boleto,Confirmado,RS,Sul,Eletrônicos,2025-05-03 18:29:02,2025-05-03 18:29:02,Standard,4,54.0,0.0,0.0,1,0.04793602947333165,44.817708,124.91,2025,3,March,1,0,Monday
1081,2025-04-02 13:18:32,5424.06,5484.26,0.0188,42.9,Boleto,Processando,ES,Sudeste,Eletrônicos,2025-04-18 03:03:04,2025-04-19 03:03:04,Same-Day,2,16.0,1.0,1.0,0,0.00790920454419752,103.104088,2742.13,2025,4,April,2,2,Wednesday
1082,2025-03-07 23:16:40,689.87,769.9,0.1468,32.99,Boleto,Processando,AP,Norte,Eletrônicos,2025-04-27 13:57:33,2025-05-01 13:57:33,Scheduled,1,54.0,4.0,1.0,0,0.04782060388189079,113.02132,769.9,2025,3,March,1,4,Friday
1083,2025-03-03 12:50:32,684.88,699.6,0.0682,32.99,Debito,Cancelado,CE,Nordeste,Eletrônicos,2025-05-07 17:56:25,2025-05-09 17:56:25,Scheduled,4,,,,0,0.04816902231047775,47.71272,174.9,2025,3,March,1,0,Monday
1084,2025-04-20 22:35:41,1922.54,2144.0,0.1233,42.9,Debito,Confirmado,AC,Norte,Eletrônicos,2025-04-17 06:08:19,2025-04-18 06:08:19,Same-Day,2,-3.0,1.0,1.0,1,0.02231423013305315,264.3552,1072.0,2025,4,April,2,6,Sunday
1085,2025-04-20 20:34:25,96.33,71.6,0.1153,32.99,Boleto,Confirmado,AP,Norte,Eletrônicos,2025-04-27 18:04:43,2025-04-27 18:04:43,Scheduled,4,6.0,0.0,0.0,1,0.3424685975293263,8.255479999999999,17.9,2025,4,April,2,6,Sunday
1086,2025-03-07 10:06:48,1626.55,1796.0,0.1071,22.9,Credito,Processando,SC,Sul,Eletrônicos,2025-04-21 19:02:05,2025-04-21 19:02:05,Standard,4,45.0,0.0,0.0,0,0.014078878608096892,192.3516,449.0,2025,3,March,1,4,Friday
1087,2025-03-14 10:24:32,3813.37,4316.0,0.1241,32.99,Debito,Em Analise,PR,Sul,Eletrônicos,2025-04-17 17:13:21,2025-04-18 17:13:21,Scheduled,4,35.0,1.0,1.0,0,0.008651140592179621,535.6156,1079.0,2025,3,March,1,4,Friday
1088,2025-03-17 23:47:09,135.03,103.6,0.0151,32.99,PIX,Processando,PR,Sul,Eletrônicos,2025-04-22 17:16:52,2025-04-27 17:16:52,Scheduled,2,40.0,5.0,1.0,0,0.2443160779086129,1.56436,51.8,2025,3,March,1,0,Monday
1089,2025-03-22 11:38:24,256.18,259.72,0.1018,22.9,Debito,Confirmado,MA,Nordeste,Eletrônicos,2025-04-17 01:49:37,2025-04-20 01:49:37,Standard,2,28.0,3.0,1.0,1,0.08939027246467326,26.439496000000002,129.86,2025,3,March,1,5,Saturday
1090,2025-03-21 01:45:23,50.18,17.9,0.0399,32.99,Credito,Cancelado,SP,Sudeste,Eletrônicos,2025-05-07 05:09:23,2025-05-08 05:09:23,Scheduled,1,,,,0,0.6574332403347948,0.7142099999999999,17.9,2025,3,March,1,4,Friday
1091,2025-05-01 12:25:37,233.08,215.6,0.1179,42.9,PIX,Processando,RO,Norte,Eletrônicos,2025-04-19 03:57:29,2025-04-21 03:57:29,Same-Day,4,-11.0,2.0,1.0,0,0.1840569761455294,25.419240000000002,53.9,2025,5,May,2,3,Thursday
1092,2025-04-25 06:34:29,682.32,769.9,0.1435,22.9,PIX,Em Analise,PE,Nordeste,Eletrônicos,2025-05-11 04:06:32,2025-05-11 04:06:32,Standard,1,15.0,0.0,0.0,0,0.03356196506038222,110.48064999999998,769.9,2025,4,April,2,4,Friday
1093,2025-03-08 00:25:04,810.45,899.0,0.1352,32.99,Boleto,Confirmado,SC,Sul,Eletrônicos,2025-05-07 08:13:36,2025-05-09 08:13:36,Scheduled,1,62.0,2.0,1.0,1,0.040705780739095566,121.5448,899.0,2025,3,March,1,5,Saturday
1094,2025-02-16 13:54:24,120.98,99.8,0.0172,22.9,Credito,Confirmado,AC,Norte,Eletrônicos,2025-04-24 17:02:47,2025-04-29 17:02:47,Standard,2,72.0,5.0,1.0,1,0.18928748553479913,1.7165599999999999,49.9,2025,2,February,1,6,Sunday
1095,2025-04-16 20:04:03,150.98,124.91,0.0554,32.99,Debito,Cancelado,PR,Sul,Eletrônicos,2025-05-16 07:00:42,2025-05-16 07:00:42,Scheduled,1,,,,0,0.21850576235262953,6.920013999999999,124.91,2025,4,April,2,2,Wednesday
1096,2025-05-05 00:44:13,4096.78,4288.0,0.0546,42.9,Credito,Cancelado,PB,Nordeste,Eletrônicos,2025-05-01 05:19:00,2025-05-06 05:19:00,Same-Day,4,,,,0,0.010471638701614439,234.12480000000002,1072.0,2025,5,May,2,0,Monday
1097,2025-04-18 17:19:22,8118.75,8226.39,0.0183,42.9,PIX,Confirmado,PA,Norte,Eletrônicos,2025-04-22 18:22:45,2025-04-27 18:22:45,Same-Day,3,9.0,5.0,1.0,1,0.005284064665127021,150.542937,2742.1299999999997,2025,4,April,2,4,Friday
1098,2025-05-17 06:50:45,544.79,519.44,0.0147,32.99,PIX,Confirmado,SC,Sul,Eletrônicos,2025-04-19 20:24:58,2025-04-20 20:24:58,Scheduled,4,-27.0,1.0,1.0,1,0.06055544338185356,7.6357680000000006,129.86,2025,5,May,2,5,Saturday
1099,2025-02-25 07:10:00,1493.85,1539.8,0.0577,42.9,Credito,Cancelado,RJ,Sudeste,Eletrônicos,2025-05-04 14:55:45,2025-05-07 14:55:45,Same-Day,2,,,,0,0.02871774274525555,88.84646,769.9,2025,2,February,1,1,Tuesday
1100,2025-04-23 00:19:24,315.57,331.98,0.1488,32.99,PIX,Processando,MG,Sudeste,Eletrônicos,2025-04-20 03:38:38,2025-04-20 03:38:38,Scheduled,2,-3.0,0.0,0.0,0,0.10454098932091138,49.398624,165.99,2025,4,April,2,2,Wednesday
1101,2025-04-07 00:16:51,65.74,35.8,0.0853,32.99,Credito,Confirmado,MG,Sudeste,Eletrônicos,2025-05-04 18:24:09,2025-05-08 18:24:09,Scheduled,2,31.0,4.0,1.0,1,0.5018253726802556,3.05374,17.9,2025,4,April,2,0,Monday
1102,2025-04-18 12:05:14,91.77,53.9,0.0933,42.9,PIX,Cancelado,ES,Sudeste,Eletrônicos,2025-04-13 23:05:39,2025-04-17 23:05:39,Same-Day,1,,,,0,0.4674730304020922,5.0288699999999995,53.9,2025,4,April,2,4,Friday
1103,2025-05-05 16:43:31,2015.32,2144.0,0.0707,22.9,Credito,Processando,MG,Sudeste,Eletrônicos,2025-04-28 10:37:22,2025-04-28 10:37:22,Standard,2,-8.0,0.0,0.0,0,0.011362959728479845,151.5808,1072.0,2025,5,May,2,0,Monday
